0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	8	29	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	8	29	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	27	26	38	36	4	25	51	53	0	29	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
50	30	7	13	28	47	34	46	5	22	3	12	6	33	31	35	49	10	1	40	48	9	11	23	21	42	19	29	26	38	36	4	25	51	53	0	27	8	2	52	14	39	37	44	15	32	20	18	24	17	43	41	45	16
